epoch,train_loss,train_acc,train_f1,train_auc,full_loss,full_acc,full_f1,full_auc
19,0.5120873273611068,0.7593333333333333,0.6371859296482412,0.8272908344733243,0.4994222804307938,0.8113333333333334,0.653610771113831,0.855840218878249
20,0.4961641520261765,0.7746666666666666,0.6515463917525773,0.8390872777017785,0.497918328166008,0.81,0.6562123039806996,0.8604913816689467
21,0.508207799077034,0.7673333333333333,0.6405767250257467,0.8305751025991793,0.47116838419437407,0.8086666666666666,0.6800445930880713,0.8614413132694937
22,0.48553167915344236,0.78,0.6639511201629328,0.8482954856361149,0.5204252657294274,0.8086666666666666,0.6258148631029987,0.8629077975376197
23,0.4886290160417557,0.7693333333333333,0.6505050505050505,0.8465729138166894,0.47531953537464144,0.7993333333333333,0.6583427922814983,0.8590095759233927
24,0.48432347166538237,0.784,0.6596638655462185,0.8499042407660737,0.461745174407959,0.8206666666666667,0.6831566548881036,0.8749701778385772
25,0.4785647029876709,0.7886666666666666,0.6748717948717948,0.8519770177838577,0.5613773336410522,0.802,0.577524893314367,0.8713170998632012
26,0.4949888684749603,0.782,0.6618407445708376,0.842549931600547,0.46092718052864073,0.772,0.6821561338289963,0.8692290013679891
27,0.4732382066249847,0.79,0.6742502585315409,0.8540607387140903,0.4712691932916641,0.818,0.6792009400705052,0.8683972640218879
28,0.4815414624214172,0.7773333333333333,0.6556701030927835,0.8485909712722298,0.4671452523469925,0.7493333333333333,0.6695957820738138,0.8732366621067031
29,0.46669073498249053,0.7853333333333333,0.6720977596741344,0.8615726402188782,0.43235910272598266,0.8193333333333334,0.7089151450053706,0.8821887824897401
30,0.45520661091804504,0.7986666666666666,0.693089430894309,0.8682068399452805,0.5931384770870208,0.802,0.5465648854961832,0.8859666210670314
31,0.46147029936313627,0.7953333333333333,0.6883248730964467,0.8642145006839946,0.4240669289827347,0.8326666666666667,0.7214206437291898,0.8926402188782491
32,0.4566377576589584,0.8026666666666666,0.6942148760330579,0.8667950752393981,0.4944574006795883,0.7026666666666667,0.6432,0.8891666210670315
33,0.45788770616054536,0.794,0.6900702106318957,0.866786320109439,0.41668900895118716,0.8206666666666667,0.7223942208462333,0.890652804377565
34,0.44819809210300443,0.8006666666666666,0.6958290946083419,0.8710500683994526,0.4569078111052513,0.8253333333333334,0.6716791979949874,0.8930714090287278
35,0.4434302043914795,0.8053333333333333,0.6970954356846473,0.8738298221614227,0.4245861574411392,0.7926666666666666,0.7149404216315307,0.9001761969904241
36,0.4510522516965866,0.8013333333333333,0.6989898989898989,0.8701285909712722,0.4073914306163788,0.8113333333333334,0.7239024390243902,0.9035666210670316
37,0.43673171126842497,0.802,0.6966292134831461,0.8787173734610123,0.4100124047994614,0.8233333333333334,0.7213459516298633,0.8956979480164158
38,0.4275342418551445,0.818,0.7205731832139202,0.8844082079343366,0.3942486169338226,0.8313333333333334,0.7339642481598317,0.9009816689466484
39,0.4332656939029694,0.8073333333333333,0.7048008171603677,0.8805187414500684,0.38760476183891296,0.826,0.7376884422110552,0.9086139534883722
40,0.4286663643121719,0.8053333333333333,0.7008196721311475,0.8803480164158688,0.4022340497970581,0.842,0.7285223367697594,0.9065696306429548
41,0.4250733790397644,0.8166666666666667,0.7185261003070624,0.883267852257182,0.39736276400089265,0.848,0.7311320754716981,0.9140749658002736
42,0.41779120087623595,0.818,0.7217125382262997,0.8887638850889192,0.3968019721508026,0.8466666666666667,0.7461368653421634,0.9056043775649796
43,0.42258388483524323,0.81,0.7058823529411765,0.8850145006839947,0.38879955279827116,0.8266666666666667,0.7455968688845401,0.9151102599179207
44,0.40329671400785444,0.812,0.7116564417177914,0.8989504787961696,0.3583817299604416,0.852,0.7682672233820459,0.9242878248974008
45,0.3955314508676529,0.8233333333333334,0.7287615148413511,0.8987950752393981,0.3929805479049683,0.8013333333333333,0.726605504587156,0.91696853625171
46,0.4007445892095566,0.8146666666666667,0.7157464212678937,0.8986878248974008,0.3766566433906555,0.8573333333333333,0.7505827505827506,0.9226725034199725
47,0.3894740927219391,0.8306666666666667,0.7386831275720165,0.9046435020519836,0.3545224403142929,0.8446666666666667,0.7580477673935618,0.9208317373461012
48,0.4087845859527588,0.8213333333333334,0.726530612244898,0.893651436388509,0.35085118347406385,0.8546666666666667,0.7609649122807017,0.9246358413132695
49,0.3954789471030235,0.822,0.7244582043343654,0.902610123119015,0.3515807791948318,0.838,0.7601184600197434,0.9259294117647059
50,0.3746705134510994,0.8333333333333334,0.745417515274949,0.9097564979480164,0.33531130355596545,0.8546666666666667,0.7757201646090535,0.9320974008207935
51,0.3807172695994377,0.8346666666666667,0.7453798767967146,0.9070161422708618,0.3323964272737503,0.8546666666666667,0.7766393442622951,0.9299326949384403
52,0.3824703812599182,0.83,0.737384140061792,0.9068322845417237,0.33923927772045137,0.8606666666666667,0.7715846994535519,0.9328087551299589
53,0.3562893859744072,0.8453333333333334,0.7547568710359408,0.9208492476060192,0.33716912323236464,0.862,0.782791185729276,0.939915731874145
54,0.3864866212010384,0.82,0.725050916496945,0.9050418604651161,0.33170940840244295,0.8393333333333334,0.7666989351403679,0.9441444596443229
55,0.3460060065388679,0.8513333333333334,0.7689119170984456,0.9254500683994528,0.3417226499915123,0.8786666666666667,0.7848699763593381,0.9423387140902874
56,0.3437304485440254,0.8413333333333334,0.7541322314049587,0.9224842681258549,0.3098446025252342,0.8726666666666667,0.7995802728226653,0.9407124487004104
57,0.3485825406908989,0.8493333333333334,0.7635983263598326,0.9237668946648426,0.3267978112101555,0.8473333333333334,0.7693856998992951,0.9353017783857729
58,0.3485809854865074,0.838,0.7512794268167861,0.9239573187414499,0.3806584196984768,0.8526666666666667,0.7155727155727156,0.938484268125855
59,0.3377585517168045,0.8506666666666667,0.7661795407098121,0.9255682626538989,0.29951276993751524,0.8586666666666667,0.7862903225806451,0.94576853625171
60,0.32953725284338,0.85,0.7639034627492131,0.933347195622435,0.32401614779233934,0.83,0.761012183692596,0.94762024623803
61,0.3287939006686211,0.856,0.775,0.9318872777017784,0.2771516516804695,0.8793333333333333,0.8147389969293757,0.95789439124487
62,0.3332429384589195,0.85,0.7673216132368149,0.9307841313269491,0.2888765563070774,0.8873333333333333,0.8148959474260679,0.9524421340629274
63,0.3244646845459938,0.856,0.7768595041322314,0.9341504787961695,0.29126135259866714,0.8933333333333333,0.8165137614678899,0.9547841313269494
64,0.3381634758114815,0.852,0.7677824267782427,0.92766292749658,0.2704266782402992,0.868,0.8043478260869565,0.9610943912448701
65,0.30176691088080404,0.8693333333333333,0.7936842105263158,0.9418418604651162,0.34868482905626297,0.868,0.7428571428571429,0.955974829001368
66,0.3037133593559265,0.8793333333333333,0.808870116156283,0.9401367989056086,0.26305963057279586,0.9106666666666666,0.8473804100227791,0.9612082079343365
67,0.3086424942910671,0.8613333333333333,0.7860082304526749,0.9396749658002737,0.29373100930452345,0.8593333333333333,0.7965284474445516,0.9610221614227087
68,0.29933750587701796,0.8693333333333333,0.7958333333333333,0.9437395348837211,0.27397133284807207,0.8653333333333333,0.8065134099616859,0.9664153214774281
69,0.27788869431614877,0.8766666666666667,0.8066875653082549,0.949102051983584,0.25509146085381507,0.8906666666666667,0.8309278350515464,0.9640733242134063
70,0.2908737782239914,0.876,0.8042105263157895,0.94762024623803,0.2534885624647141,0.8786666666666667,0.818,0.9683961696306429
71,0.2903493838906288,0.8773333333333333,0.8079331941544885,0.9464317373461012,0.26189124190807345,0.8793333333333333,0.8184553660982948,0.9664875512995896
72,0.3043342335522175,0.872,0.7995824634655533,0.9407015047879617,0.23666330564022064,0.892,0.8373493975903614,0.971081805745554
73,0.27860375970602036,0.8753333333333333,0.8058151609553479,0.9505882352941176,0.29161508923769,0.8386666666666667,0.7771639042357275,0.9723906976744185
74,0.26666117158532143,0.878,0.807570977917981,0.9572487004103967,0.214874403744936,0.906,0.8520461699895068,0.9726971272229822
75,0.27668162059783935,0.8753333333333333,0.8016967126193001,0.9515075239398085,0.26577963867783544,0.8446666666666667,0.7832558139534884,0.9726861833105336
76,0.2704616846740246,0.8753333333333333,0.8058151609553479,0.953549658002736,0.23862410961091518,0.9106666666666666,0.8470319634703196,0.966592612859097
77,0.2678860557973385,0.886,0.8201892744479495,0.9532322845417236,0.21408323630690573,0.9066666666666666,0.8497854077253219,0.9725614227086185
78,0.2512798967957497,0.894,0.8310308182784272,0.9598796169630643,0.24670436546206476,0.8766666666666667,0.8198636806231743,0.9770889192886457
79,0.27918584042787553,0.8786666666666667,0.8112033195020747,0.9492377564979481,0.2426773203611374,0.8713333333333333,0.8138862102217936,0.9807409028727772
80,0.27277924326062203,0.8793333333333333,0.8124352331606217,0.9518402188782489,0.23024974726140499,0.92,0.8574821852731591,0.9747874145006841
81,0.2665009611845017,0.882,0.8138801261829653,0.9538735978112174,0.20500304925441742,0.9146666666666666,0.8608695652173913,0.9779830369357045
82,0.2527178150862455,0.8913333333333333,0.8282402528977871,0.9581679890560876,0.19215810017287732,0.924,0.8782051282051282,0.9770418604651163
83,0.25043060883879664,0.896,0.832258064516129,0.9593389876880986,0.19221975165605545,0.9326666666666666,0.8871508379888268,0.9800974008207934
84,0.22081308847665787,0.9046666666666666,0.8496319663512093,0.9691119015047881,0.19431374260783196,0.928,0.876993166287016,0.9768492476060192
85,0.23729024320840836,0.8986666666666666,0.8369098712446352,0.9631912448700409,0.17592298105359078,0.916,0.8670886075949367,0.9813822161422708
86,0.24902366989851,0.8866666666666667,0.8210526315789474,0.9597045143638852,0.2728082143068314,0.8333333333333334,0.7727272727272727,0.9842889192886457
87,0.23746234966814517,0.904,0.8454935622317596,0.9644388508891929,0.31973018604516984,0.804,0.743006993006993,0.9794998632010944
88,0.23798430167138576,0.8973333333333333,0.835820895522388,0.9654369357045144,0.19445801414549352,0.9273333333333333,0.875995449374289,0.976606292749658
89,0.21284958503395318,0.9146666666666666,0.8614718614718615,0.9692388508891929,0.18074419824779034,0.914,0.8671472708547889,0.9849871409028729
90,0.20266628751158713,0.916,0.864516129032258,0.9744722298221614,0.1684898490011692,0.9213333333333333,0.8773388773388774,0.9883731874145008
91,0.2074279424548149,0.9073333333333333,0.8494041170097508,0.9740016415868674,0.15274237489700318,0.9433333333333334,0.9079089924160346,0.9881696306429548
92,0.214322654992342,0.9046666666666666,0.8480340063761955,0.9701581395348837,0.1756639373153448,0.9333333333333333,0.8910675381263616,0.9819119015047879
93,0.20339835165441036,0.918,0.8652792990142387,0.9740519835841313,0.19250992241501808,0.906,0.8577194752774975,0.9866681258549932
94,0.21158617988601328,0.908,0.854122621564482,0.9725132694938441,0.18789512085914611,0.9233333333333333,0.8772678762006404,0.9755075239398086
95,0.19117625235021116,0.916,0.8633405639913232,0.9758686730506155,0.16063244338333607,0.9393333333333334,0.9022556390977443,0.9891852257181941
96,0.21052297149598598,0.916,0.8636363636363636,0.9729641586867305,0.1491048160046339,0.944,0.90625,0.9858670314637483
97,0.19932950770854949,0.9166666666666666,0.8651564185544768,0.975293023255814,0.18190682446956635,0.91,0.8621041879468846,0.9836279069767442
98,0.19720700837671756,0.916,0.864516129032258,0.9728481532147742,0.14973799675703048,0.944,0.9096774193548387,0.9910807113543091
99,0.20070419755578042,0.9113333333333333,0.8555917480998915,0.9732530779753763,0.13320947074890135,0.9613333333333334,0.9351230425055929,0.9919934336525308
100,0.19969939871132375,0.9266666666666666,0.8804347826086957,0.9740870041039671,0.15979271703213455,0.942,0.9040793825799338,0.9875502051983585
101,0.19714484319090844,0.91,0.8543689320388349,0.9749231190150479,0.1480637049973011,0.9506666666666667,0.9168539325842696,0.9880164158686731
102,0.20007842118293048,0.9113333333333333,0.8571428571428571,0.9744656634746921,0.1425412401407957,0.9326666666666666,0.8928950159066809,0.9876093023255814
103,0.15220151983201505,0.94,0.9015317286652079,0.9833389876880985,0.1208314698189497,0.9466666666666667,0.9134199134199135,0.9936284541723667
104,0.16714525602757932,0.9306666666666666,0.8862144420131292,0.9821898768809849,0.22014725916087627,0.8686666666666667,0.8118433619866284,0.991671682626539
105,0.1796879108995199,0.9266666666666666,0.8793859649122807,0.9784558139534884,0.1275522546172142,0.97,0.9474912485414235,0.9935387140902874
106,0.14613520304858685,0.9413333333333334,0.9030837004405287,0.9865192886456908,0.10875934282690286,0.966,0.9425028184892897,0.9938932968536252
107,0.16269153179228305,0.9406666666666667,0.9005586592178771,0.9830982216142271,0.1938756064325571,0.894,0.8424182358771061,0.9938473324213406
108,0.16838039687275885,0.932,0.888402625820569,0.9821745554035568,0.1452638445571065,0.9286666666666666,0.8862911795961743,0.9877997264021888
109,0.17601640728116036,0.9273333333333333,0.8800880088008801,0.9796662106703147,0.1592363513112068,0.9153333333333333,0.8700102354145343,0.9919627906976745
110,0.17604735684394837,0.9313333333333333,0.8869374313940724,0.9795020519835842,0.12845785591751338,0.9526666666666667,0.9220636663007684,0.9931644322845417
111,0.18342973527312278,0.9146666666666666,0.8596491228070176,0.9781800273597812,0.1201668958440423,0.952,0.9215686274509803,0.9946177838577291
112,0.19829843079298734,0.9146666666666666,0.8614718614718615,0.9751266757865937,0.14254128624498844,0.9486666666666667,0.9125993189557321,0.9878719562243502
113,0.14739071272686124,0.936,0.8947368421052632,0.9863091655266757,0.10609777473658323,0.9733333333333334,0.9539170506912442,0.9960317373461012
114,0.16478260509669782,0.9306666666666666,0.8862144420131292,0.9818681258549931,0.11594890528917312,0.94,0.9042553191489362,0.9956399452804378
115,0.13561056733876467,0.9473333333333334,0.9119286510590858,0.9890013679890561,0.11955908276140689,0.9493333333333334,0.9177489177489178,0.9944645690834474
116,0.1282208390161395,0.9546666666666667,0.9242761692650334,0.9883863201094392,0.09328072743117809,0.9646666666666667,0.9402480270574972,0.995865389876881
117,0.1622782720029354,0.934,0.8906077348066298,0.9827086183310534,0.11431826846301556,0.962,0.9361702127659575,0.9941800273597812
118,0.13015646347776055,0.9486666666666667,0.9147286821705426,0.9891283173734611,0.0951661449149251,0.9666666666666667,0.9441964285714286,0.9946418604651164
119,0.17282990060001613,0.9313333333333333,0.886438809261301,0.9809554035567715,0.09837263016402721,0.9613333333333334,0.9356984478935698,0.9943573187414501
120,0.16210029707476498,0.9293333333333333,0.8840262582056893,0.9820279069767441,0.11479184271395207,0.9493333333333334,0.91792656587473,0.9956705882352941
121,0.13179945676773785,0.9486666666666667,0.9137737961926092,0.9893428180574555,0.10596813566982746,0.9513333333333334,0.9209100758396533,0.995906976744186
122,0.12940344783291222,0.9493333333333334,0.9151785714285714,0.9877778385772915,0.10577266904711723,0.9493333333333334,0.9175704989154013,0.9958216142270861
123,0.14219461243599654,0.944,0.9064587973273942,0.986729411764706,0.12756425581127406,0.934,0.8954593453009504,0.9938932968536252
124,0.11696176320314407,0.9533333333333334,0.9220489977728286,0.9914681258549931,0.07568439940363168,0.9726666666666667,0.9536723163841808,0.9974172366621067
125,0.1218328256085515,0.95,0.916013437849944,0.9906626538987688,0.10025562132056802,0.9593333333333334,0.9299655568312285,0.9943047879616964
126,0.13569728872552514,0.946,0.9100998890122086,0.9881761969904241,0.11755936785601079,0.9606666666666667,0.9311551925320887,0.9923129958960328
127,0.14655886564217507,0.94,0.9004424778761062,0.9853198358413132,0.24631301783025264,0.8806666666666667,0.8253658536585365,0.9861012311901505
128,0.1400582713019103,0.9426666666666667,0.9044444444444445,0.9876640218878249,0.07758689560927451,0.9773333333333334,0.9608294930875576,0.9969554035567716
129,0.10821118679083884,0.9513333333333334,0.9187986651835373,0.9924815321477428,0.07721032551303506,0.9773333333333334,0.9611872146118722,0.9974238030095759
130,0.1163688430711627,0.954,0.9229050279329609,0.991098221614227,0.08679470853134989,0.964,0.9401330376940134,0.9956793433652531
131,0.11639110357686877,0.9513333333333334,0.9182530795072789,0.9912536251709986,0.08731406237185001,0.9613333333333334,0.9361233480176211,0.9987217510259918
132,0.1345489363744855,0.9466666666666667,0.9116997792494481,0.987276607387141,0.1053017433732748,0.95,0.918918918918919,0.995646511627907
