epoch,train_loss,train_acc,train_f1,train_auc,full_loss,full_acc,full_f1,full_auc
68,0.31037020903825757,0.8626666666666667,0.7827004219409283,0.9419162790697674,0.32815553069114684,0.8193333333333334,0.756513926325247,0.9687354309165526
69,0.3005980293750763,0.8633333333333333,0.783068783068783,0.9444859097127223,0.2554279859960079,0.8946666666666667,0.8293736501079914,0.961978659370725
70,0.2822398959696293,0.8846666666666667,0.8145766345123259,0.9536262653898769,0.2528553432226181,0.8966666666666666,0.8363252375923971,0.966500683994528
71,0.2697436516880989,0.884,0.8160676532769556,0.9578746922024624,0.26973503005504607,0.9126666666666666,0.8438617401668653,0.9689630642954856
72,0.30109741204977036,0.8773333333333333,0.8034188034188035,0.9460290013679892,0.27631481796503066,0.886,0.8118811881188119,0.9546637482900138
73,0.2821823986172676,0.882,0.8090614886731392,0.9514987688098495,0.28156370103359224,0.8446666666666667,0.7832558139534884,0.9750763337893298
74,0.27883515393733976,0.8853333333333333,0.8146551724137931,0.9544054719562243,0.23913051605224608,0.8893333333333333,0.8306122448979592,0.9709592339261286
75,0.2774267286360264,0.8846666666666667,0.813778256189451,0.9533592339261286,0.23586787700653075,0.892,0.835030549898167,0.9767266757865937
76,0.27811398112773894,0.8786666666666667,0.8038793103448276,0.953254172366621,0.21492005586624147,0.9206666666666666,0.8693743139407245,0.9752054719562243
77,0.25522882136702535,0.896,0.832258064516129,0.961709439124487,0.21265317514538765,0.9093333333333333,0.8553191489361702,0.9746123119015049
78,0.25264501057565214,0.896,0.8315334773218143,0.9620290013679891,0.2957448534965515,0.822,0.7596759675967597,0.9762932968536251
79,0.2745655795484781,0.8866666666666667,0.8214285714285714,0.9544908344733242,0.2458686962723732,0.8746666666666667,0.8153241650294696,0.9754177838577291
80,0.255024046510458,0.8893333333333333,0.821505376344086,0.9620136798905609,0.1961443205177784,0.9373333333333334,0.8939051918735892,0.9822774281805746
81,0.24321219450235368,0.894,0.8284789644012945,0.9652727770177838,0.22017395089566708,0.9313333333333333,0.881199538638985,0.9768864569083446
82,0.24042323315143585,0.898,0.8363636363636363,0.9655288645690834,0.23085542464256287,0.8833333333333333,0.8272458045409674,0.9807124487004104
83,0.22920964601635932,0.9133333333333333,0.8558758314855875,0.969230095759234,0.1883843320608139,0.9186666666666666,0.8729166666666667,0.9861690834473323
84,0.22950453324615955,0.9026666666666666,0.841991341991342,0.9687179206566349,0.2451360454261303,0.9106666666666666,0.8419811320754716,0.9680525307797537
85,0.278613849312067,0.8813333333333333,0.806941431670282,0.9526938440492476,0.18435567805171013,0.926,0.881283422459893,0.9828749658002737
86,0.22656156328320504,0.9106666666666666,0.8562231759656652,0.97094829001368,0.17505653181672096,0.936,0.8947368421052632,0.985954582763338
87,0.2116464814990759,0.9153333333333333,0.8602860286028603,0.9749077975376197,0.2738386801481247,0.8446666666666667,0.7836583101207056,0.9798982216142271
88,0.2461349391043186,0.89,0.8235294117647058,0.9640908344733242,0.20133382984995843,0.9033333333333333,0.8515864892528148,0.9824175102599179
89,0.21801328936219216,0.9086666666666666,0.8499452354874042,0.9701034199726402,0.2048894210755825,0.8913333333333333,0.8378109452736319,0.9873247606019152
90,0.20538621535897256,0.92,0.868421052631579,0.9760569083447331,0.17652643205225468,0.9466666666666667,0.9061032863849765,0.9868191518467853
91,0.19524979868531228,0.9213333333333333,0.87117903930131,0.9791474692202461,0.15781110936403275,0.946,0.9102990033222591,0.9886314637482899
92,0.20737897980213166,0.9186666666666666,0.8676789587852495,0.9745116279069768,0.1742251009941101,0.944,0.9070796460176991,0.9864623803009576
93,0.19147723177075385,0.92,0.8687089715536105,0.979259097127223,0.18606348314881324,0.906,0.8550873586844809,0.9852651162790698
94,0.18442508387565612,0.9306666666666666,0.8852097130242825,0.9816207934336525,0.1473089457154274,0.9406666666666667,0.9029443838604144,0.9893756497948016
95,0.1693665554076433,0.938,0.8970099667774086,0.9835666210670314,0.14650217820703984,0.9613333333333334,0.9340909090909091,0.9910566347469221
96,0.19771779043972493,0.9233333333333333,0.8734873487348734,0.977322024623803,0.19814044931530952,0.9433333333333334,0.8949320148331273,0.9876727770177839
97,0.1875745589658618,0.9286666666666666,0.882803943044907,0.9790555403556771,0.20139538690447809,0.8986666666666666,0.8467741935483871,0.9843830369357045
98,0.19345343974232673,0.9233333333333333,0.8734873487348734,0.9777860465116278,0.14893200166523457,0.938,0.9003215434083601,0.988554856361149
99,0.19362541428208352,0.9186666666666666,0.8662280701754386,0.9776744186046511,0.1473072947114706,0.9426666666666667,0.9059080962800875,0.989903146374829
100,0.18272718173265456,0.918,0.8658669574700109,0.980329411764706,0.15325949639081954,0.95,0.9120750293083235,0.9904984952120384
101,0.17113773375749589,0.9273333333333333,0.8790233074361821,0.9821526675786594,0.12365179173648358,0.9646666666666667,0.9403824521934758,0.9960952120383038
102,0.1727987203001976,0.9346666666666666,0.8911111111111111,0.9829012311901505,0.2132003823965788,0.8693333333333333,0.8126195028680688,0.9931556771545826
103,0.17440657164156437,0.9233333333333333,0.8740416210295728,0.9817324213406293,0.137340394936502,0.9326666666666666,0.8935721812434141,0.9936634746922024
104,0.14449522434175013,0.9446666666666667,0.9080841638981174,0.988563611491108,0.1245535175204277,0.9446666666666667,0.9104638619201726,0.9953028727770178
105,0.1458174492046237,0.9486666666666667,0.9139664804469274,0.9872065663474692,0.13067118145525455,0.9666666666666667,0.9407582938388626,0.9945017783857729
106,0.15621802026033402,0.9393333333333334,0.8976377952755905,0.9857050615595075,0.15463796950876713,0.9146666666666666,0.869120654396728,0.9951781121751027
107,0.13388192885369063,0.9533333333333334,0.920814479638009,0.9906407660738714,0.12991160827875137,0.932,0.8928571428571429,0.9962287277701778
108,0.15928763917833566,0.9366666666666666,0.8931383577052868,0.9849214774281806,0.1544538337290287,0.9473333333333334,0.9078179696616102,0.9863660738714091
109,0.16787668047100304,0.928,0.8810572687224669,0.9823824897400821,0.12550649158656596,0.9373333333333334,0.8997867803837953,0.9935321477428181
